name,train_macro_f1-score,train_macro_recall,train_micro_accuracy,train_macro_precision,train_weighted_precision,train_weighted_recall,train_weighted_f1-score,train_balanced_accuracy,train_macro_ovr_roc_auc_score,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score
maximums,,,,,,,,,,,,0.9275,,,,,,
,,,,,,,,,,,,,,,,,,
adbt5_30_15t200_noise-0_thresh-8_maine,0.756915994,0.736505183,0.86602358,0.972723667,0.95342894,0.86602358,0.860406717,0.736505183,-1,0.63716571,0.612214777,0.8,0.890070931,0.887982363,0.8,0.78899872,0.612214777,-1
adbt5_45_5t200_noise-0_thresh-8_maine,0.229945337,0.240643797,0.571275456,0.974710082,0.940939604,0.571275456,0.536748238,0.240643797,-1,0.196966571,0.205631109,0.5625,0.953735379,0.922309645,0.5625,0.525323214,0.205631109,-1
adbt5_45_10t200_noise-0_thresh-8_maine,0.614981328,0.597714124,0.797427653,0.935925076,0.959739762,0.797427653,0.811384602,0.597714124,-1,0.520425156,0.508161041,0.76,0.864199653,0.92375655,0.76,0.771418403,0.508161041,-1
adbt5_45_15t200_noise-0_thresh-8_maine,0.749380609,0.72575064,0.86602358,0.978223324,0.951524201,0.86602358,0.858345217,0.72575064,-1,0.6220398,0.5947027,0.795,0.880893829,0.881698341,0.795,0.782359011,0.5947027,-1
nb8_t200_noise-0_thresh-8_maine,0.782701357,0.739009248,0.888531618,0.924897944,0.915408227,0.888531618,0.880758851,0.739009248,-1,0.583489292,0.550116242,0.8075,0.819061322,0.846186805,0.8075,0.786756997,0.550116242,-1
svm8_t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.859112861,0.850500345,0.925,0.917756854,0.946768638,0.925,0.92525064,0.850500345,-1
dt8_t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.818949297,0.815896391,0.91,0.885049007,0.938960086,0.91,0.912150561,0.815896391,-1
lr8_t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.856518671,0.850500345,0.925,0.913130502,0.944664888,0.925,0.924443465,0.850500345,-1
xgb8_t200_noise-0_thresh-8_maine,0.983549389,0.984339775,0.993569132,0.984487734,0.994155303,0.993569132,0.993538015,0.984339775,-1,0.811599244,0.82367934,0.915,0.860362319,0.935933333,0.915,0.91466435,0.82367934,-1
knn8_1t200_noise-0_thresh-8_maine,0.985921325,0.986413043,0.995712755,0.990777339,0.996882003,0.995712755,0.995488185,0.986413043,-1,0.861357003,0.850500345,0.925,0.916031478,0.940083869,0.925,0.922303013,0.850500345,-1
knn8_3t200_noise-0_thresh-8_maine,0.878335547,0.864553746,0.937834941,0.926691459,0.947072606,0.937834941,0.935758843,0.864553746,-1,0.816163369,0.798152967,0.9025,0.895622328,0.920581307,0.9025,0.896389856,0.798152967,-1
knn8_5t200_noise-0_thresh-8_maine,0.8045732,0.793711686,0.909967846,0.894163631,0.921957824,0.909967846,0.902520918,0.793711686,-1,0.682999574,0.684591233,0.8525,0.839738937,0.881541961,0.8525,0.838969353,0.684591233,-1
knn8_7t200_noise-0_thresh-8_maine,0.731256426,0.720367384,0.876741693,0.836645145,0.892277971,0.876741693,0.86857345,0.720367384,-1,0.617689654,0.616882899,0.83,0.78555952,0.852565754,0.83,0.812630509,0.616882899,-1
knn8_9t200_noise-0_thresh-8_maine,0.6905806,0.67850365,0.860664523,0.819086516,0.875224955,0.860664523,0.846887316,0.67850365,-1,0.570081604,0.580532839,0.82,0.808346273,0.846520833,0.82,0.789703635,0.580532839,-1
rf8_15t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.848196543,0.837819186,0.9225,0.892951468,0.936637504,0.9225,0.921286987,0.837819186,-1
rf8_30t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.844254304,0.845065562,0.925,0.889021702,0.943464427,0.925,0.92545313,0.845065562,-1
rf8_45t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.86154082,0.855935128,0.9275,0.911597687,0.948858574,0.9275,0.929339297,0.855935128,-1
adbt8_15_5t200_noise-0_thresh-8_maine,0.26066075,0.272484983,0.610932476,0.981166338,0.948000522,0.610932476,0.575321386,0.272484983,-1,0.246079179,0.254463136,0.61,0.980496265,0.945622818,0.61,0.571421139,0.254463136,-1
adbt8_15_10t200_noise-0_thresh-8_maine,0.430685098,0.438892851,0.729903537,0.976833668,0.978311019,0.729903537,0.733366754,0.438892851,-1,0.382745716,0.388062326,0.705,0.962267044,0.967448794,0.705,0.708499169,0.388062326,-1
adbt8_15_15t200_noise-0_thresh-8_maine,0.548620567,0.5563783,0.803858521,0.975439004,0.977938837,0.803858521,0.799488025,0.5563783,-1,0.477155537,0.472011113,0.755,0.96078665,0.965051202,0.755,0.759724295,0.472011113,-1
adbt8_30_5t200_noise-0_thresh-8_maine,0.26066075,0.272484983,0.610932476,0.981166338,0.948000522,0.610932476,0.575321386,0.272484983,-1,0.246079179,0.254463136,0.61,0.980496265,0.945622818,0.61,0.571421139,0.254463136,-1
adbt8_30_10t200_noise-0_thresh-8_maine,0.425440342,0.428023286,0.726688103,0.962547954,0.97408502,0.726688103,0.73181525,0.428023286,-1,0.396513832,0.395308703,0.7075,0.965890232,0.968282127,0.7075,0.712915835,0.395308703,-1
adbt8_30_15t200_noise-0_thresh-8_maine,0.547394257,0.549131923,0.801714898,0.962240246,0.974034381,0.801714898,0.799125259,0.549131923,-1,0.476387982,0.472011113,0.755,0.95927133,0.962953999,0.755,0.758654877,0.472011113,-1
adbt8_45_5t200_noise-0_thresh-8_maine,0.26066075,0.272484983,0.610932476,0.981166338,0.948000522,0.610932476,0.575321386,0.272484983,-1,0.246079179,0.254463136,0.61,0.980496265,0.945622818,0.61,0.571421139,0.254463136,-1
adbt8_45_10t200_noise-0_thresh-8_maine,0.430685098,0.438892851,0.729903537,0.976833668,0.978311019,0.729903537,0.733366754,0.438892851,-1,0.382745716,0.388062326,0.705,0.962267044,0.967448794,0.705,0.708499169,0.388062326,-1
adbt8_45_15t200_noise-0_thresh-8_maine,0.548620567,0.5563783,0.803858521,0.975439004,0.977938837,0.803858521,0.799488025,0.5563783,-1,0.476387982,0.472011113,0.755,0.95927133,0.962953999,0.755,0.758654877,0.472011113,-1
nb10_t200_noise-0_thresh-8_maine,0.798300195,0.755372245,0.902465166,0.940195871,0.923619589,0.902465166,0.892421727,0.755372245,-1,0.614287592,0.586272203,0.8275,0.835219031,0.847773333,0.8275,0.800168249,0.586272203,-1
nb3_t200_noise-0_thresh-8_maine,0.587063118,0.597519079,0.767416935,0.639745146,0.820967169,0.767416935,0.77736685,0.597519079,-1,0.455737027,0.502112376,0.72,0.604618101,0.785485806,0.72,0.710340735,0.502112376,-1
svm3_t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.82053915,0.823161742,0.915,0.867336625,0.930932418,0.915,0.913387214,0.823161742,-1
dt3_t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.760827788,0.772237446,0.89,0.79563639,0.898844378,0.89,0.88581346,0.772237446,-1
lr3_t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.825270546,0.815915365,0.9125,0.884290057,0.926252614,0.9125,0.908893802,0.815915365,-1
xgb3_t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.810673918,0.800143839,0.905,0.871844695,0.915952041,0.905,0.90039463,0.800143839,-1
knn3_1t200_noise-0_thresh-8_maine,0.985921325,0.986413043,0.995712755,0.990777339,0.996882003,0.995712755,0.995488185,0.986413043,-1,0.822221046,0.806504486,0.9125,0.888619086,0.932253097,0.9125,0.91209229,0.806504486,-1
knn3_3t200_noise-0_thresh-8_maine,0.855815191,0.845085022,0.931404073,0.898673532,0.939938318,0.931404073,0.929518187,0.845085022,-1,0.783147922,0.778758252,0.8925,0.844106898,0.905207508,0.8925,0.887230268,0.778758252,-1
knn3_5t200_noise-0_thresh-8_maine,0.766535159,0.756117215,0.88960343,0.829346687,0.904343963,0.88960343,0.887062879,0.756117215,-1,0.651307514,0.657341837,0.84,0.776333236,0.868047783,0.84,0.829750403,0.657341837,-1
knn3_7t200_noise-0_thresh-8_maine,0.715216683,0.708546197,0.864951768,0.804938896,0.890685767,0.864951768,0.86260558,0.708546197,-1,0.567415407,0.586172064,0.8125,0.741118196,0.847763831,0.8125,0.79629594,0.586172064,-1
knn3_9t200_noise-0_thresh-8_maine,0.592908656,0.605127751,0.822079314,0.648414693,0.822226375,0.822079314,0.809205054,0.605127751,-1,0.50324842,0.525785591,0.7925,0.661247296,0.821874129,0.7925,0.775308679,0.525785591,-1
rf3_15t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.811555561,0.807907814,0.9075,0.878519902,0.920200302,0.9075,0.901336033,0.807907814,-1
rf3_30t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.809005354,0.808684211,0.91,0.865688002,0.925628653,0.91,0.906579611,0.808684211,-1
rf3_45t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.817988822,0.815930588,0.9125,0.86716303,0.925798077,0.9125,0.909629846,0.815930588,-1
adbt3_15_5t200_noise-0_thresh-8_maine,0.376639562,0.373102765,0.608788853,0.867385717,0.875083788,0.608788853,0.578051923,0.373102765,-1,0.344994355,0.36163006,0.61,0.87343247,0.872796429,0.61,0.568783433,0.36163006,-1
adbt3_15_10t200_noise-0_thresh-8_maine,0.863529258,0.842513672,0.918542337,0.951981707,0.967165285,0.918542337,0.927873758,0.842513672,-1,0.703512862,0.690019694,0.8425,0.829048147,0.898099754,0.8425,0.849563195,0.690019694,-1
adbt3_15_15t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.811492071,0.806666675,0.905,0.868741617,0.92242298,0.905,0.902281649,0.806666675,-1
adbt3_30_5t200_noise-0_thresh-8_maine,0.383267627,0.38086674,0.612004287,0.883690064,0.880832594,0.612004287,0.580850256,0.38086674,-1,0.357379072,0.368876437,0.615,0.846258557,0.858838095,0.615,0.574222827,0.368876437,-1
adbt3_30_10t200_noise-0_thresh-8_maine,0.878810882,0.856920159,0.928188639,0.967350211,0.975975138,0.928188639,0.937055067,0.856920159,-1,0.703351929,0.698101922,0.85,0.793106658,0.902242898,0.85,0.85768587,0.698101922,-1
adbt3_30_15t200_noise-0_thresh-8_maine,0.983574879,0.984782609,0.994640943,0.988405797,0.996141479,0.994640943,0.994426581,0.984782609,-1,0.808926451,0.799556295,0.9025,0.87802795,0.926330357,0.9025,0.90145282,0.799556295,-1
adbt3_45_5t200_noise-0_thresh-8_maine,0.375522067,0.369997175,0.607717042,0.882667047,0.876545349,0.607717042,0.575900124,0.369997175,-1,0.348401399,0.36163006,0.6125,0.834832371,0.852719674,0.6125,0.570022827,0.36163006,-1
adbt3_45_10t200_noise-0_thresh-8_maine,0.883177612,0.864166536,0.930332262,0.971842915,0.980944225,0.930332262,0.939582457,0.864166536,-1,0.698474669,0.698101922,0.85,0.848673728,0.912088941,0.85,0.851715541,0.698101922,-1
adbt3_45_15t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.812975512,0.799556295,0.9025,0.884106715,0.926130717,0.9025,0.901295804,0.799556295,-1
nb5_t200_noise-0_thresh-8_maine,0.766241822,0.782819508,0.859592712,0.788169047,0.897011562,0.859592712,0.868554722,0.782819508,-1,0.627165376,0.652854267,0.8,0.767595689,0.880991453,0.8,0.806438099,0.652854267,-1
svm5_t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.85136432,0.83963078,0.9225,0.914245882,0.94017881,0.9225,0.920546019,0.83963078,-1
dt5_t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.785408859,0.810578783,0.9,0.81468986,0.918633304,0.9,0.898166368,0.810578783,-1
lr5_t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.856634976,0.853605935,0.9275,0.907648013,0.943707475,0.9275,0.925582555,0.853605935,-1
xgb5_t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.852506135,0.847496245,0.925,0.895651674,0.938943416,0.925,0.923325899,0.847496245,-1
knn5_1t200_noise-0_thresh-8_maine,0.985921325,0.986413043,0.995712755,0.990777339,0.996882003,0.995712755,0.995488185,0.986413043,-1,0.83797789,0.826432022,0.92,0.893814896,0.934142012,0.92,0.917612452,0.826432022,-1
knn5_3t200_noise-0_thresh-8_maine,0.866764034,0.855157618,0.934619507,0.915658533,0.944499515,0.934619507,0.932696132,0.855157618,-1,0.804446605,0.791439412,0.8975,0.861757725,0.905223258,0.8975,0.890860252,0.791439412,-1
knn5_5t200_noise-0_thresh-8_maine,0.801372139,0.797110425,0.909967846,0.875857989,0.921538923,0.909967846,0.903598885,0.797110425,-1,0.698320701,0.693131605,0.8575,0.827559326,0.876292229,0.8575,0.845604444,0.693131605,-1
knn5_7t200_noise-0_thresh-8_maine,0.718745882,0.716895576,0.869239014,0.81396176,0.887884182,0.869239014,0.862461994,0.716895576,-1,0.59439706,0.589708986,0.82,0.764262243,0.837308468,0.82,0.800200134,0.589708986,-1
knn5_9t200_noise-0_thresh-8_maine,0.653057757,0.658287552,0.848874598,0.784877006,0.864459744,0.848874598,0.832928423,0.658287552,-1,0.55745588,0.563834606,0.81,0.752466581,0.82633481,0.81,0.783819596,0.563834606,-1
rf5_15t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.836167072,0.82515325,0.9175,0.89646135,0.931597835,0.9175,0.913740966,0.82515325,-1
rf5_30t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.858246274,0.851794341,0.9275,0.901389215,0.934681442,0.9275,0.923203713,0.851794341,-1
rf5_45t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.848410358,0.837301587,0.9225,0.894329091,0.929362167,0.9225,0.918165726,0.837301587,-1
adbt5_15_5t200_noise-0_thresh-8_maine,0.210911451,0.222010257,0.551982851,0.963389739,0.929218863,0.551982851,0.517041127,0.222010257,-1,0.174658082,0.183891979,0.54,0.951923784,0.922309645,0.54,0.502894643,0.183891979,-1
adbt5_15_10t200_noise-0_thresh-8_maine,0.541505856,0.529787046,0.764201501,0.910164236,0.950316213,0.764201501,0.778564987,0.529787046,-1,0.457004039,0.448521338,0.7325,0.880184379,0.922838101,0.7325,0.740003612,0.448521338,-1
adbt5_15_15t200_noise-0_thresh-8_maine,0.736695501,0.711492243,0.855305466,0.975174165,0.95238716,0.855305466,0.850231304,0.711492243,-1,0.617776833,0.597722023,0.795,0.886483889,0.886584216,0.795,0.781440591,0.597722023,-1
adbt5_30_5t200_noise-0_thresh-8_maine,0.229945337,0.240643797,0.571275456,0.974710082,0.940939604,0.571275456,0.536748238,0.240643797,-1,0.196397213,0.205631109,0.5625,0.951923784,0.922309645,0.5625,0.525394643,0.205631109,-1
adbt5_30_10t200_noise-0_thresh-8_maine,0.612713519,0.599804425,0.797427653,0.948956731,0.967819696,0.797427653,0.809314867,0.599804425,-1,0.50955559,0.499465389,0.755,0.871446029,0.927923217,0.755,0.765168403,0.499465389,-1
adbt5_30_15t200_noise-0_thresh-8_maine,0.756915994,0.736505183,0.86602358,0.972723667,0.95342894,0.86602358,0.860406717,0.736505183,-1,0.63716571,0.612214777,0.8,0.890070931,0.887982363,0.8,0.78899872,0.612214777,-1
adbt5_45_5t200_noise-0_thresh-8_maine,0.229945337,0.240643797,0.571275456,0.974710082,0.940939604,0.571275456,0.536748238,0.240643797,-1,0.196966571,0.205631109,0.5625,0.953735379,0.922309645,0.5625,0.525323214,0.205631109,-1
adbt5_45_10t200_noise-0_thresh-8_maine,0.614981328,0.597714124,0.797427653,0.935925076,0.959739762,0.797427653,0.811384602,0.597714124,-1,0.520425156,0.508161041,0.76,0.864199653,0.92375655,0.76,0.771418403,0.508161041,-1
adbt5_45_15t200_noise-0_thresh-8_maine,0.749380609,0.72575064,0.86602358,0.978223324,0.951524201,0.86602358,0.858345217,0.72575064,-1,0.6220398,0.5947027,0.795,0.880893829,0.881698341,0.795,0.782359011,0.5947027,-1
nb8_t200_noise-0_thresh-8_maine,0.782701357,0.739009248,0.888531618,0.924897944,0.915408227,0.888531618,0.880758851,0.739009248,-1,0.583489292,0.550116242,0.8075,0.819061322,0.846186805,0.8075,0.786756997,0.550116242,-1
svm8_t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.859112861,0.850500345,0.925,0.917756854,0.946768638,0.925,0.92525064,0.850500345,-1
dt8_t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.818949297,0.815896391,0.91,0.885049007,0.938960086,0.91,0.912150561,0.815896391,-1
lr8_t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.856518671,0.850500345,0.925,0.913130502,0.944664888,0.925,0.924443465,0.850500345,-1
xgb8_t200_noise-0_thresh-8_maine,0.983549389,0.984339775,0.993569132,0.984487734,0.994155303,0.993569132,0.993538015,0.984339775,-1,0.811599244,0.82367934,0.915,0.860362319,0.935933333,0.915,0.91466435,0.82367934,-1
knn8_1t200_noise-0_thresh-8_maine,0.985921325,0.986413043,0.995712755,0.990777339,0.996882003,0.995712755,0.995488185,0.986413043,-1,0.861357003,0.850500345,0.925,0.916031478,0.940083869,0.925,0.922303013,0.850500345,-1
knn8_3t200_noise-0_thresh-8_maine,0.878335547,0.864553746,0.937834941,0.926691459,0.947072606,0.937834941,0.935758843,0.864553746,-1,0.816163369,0.798152967,0.9025,0.895622328,0.920581307,0.9025,0.896389856,0.798152967,-1
knn8_5t200_noise-0_thresh-8_maine,0.8045732,0.793711686,0.909967846,0.894163631,0.921957824,0.909967846,0.902520918,0.793711686,-1,0.682999574,0.684591233,0.8525,0.839738937,0.881541961,0.8525,0.838969353,0.684591233,-1
knn8_7t200_noise-0_thresh-8_maine,0.731256426,0.720367384,0.876741693,0.836645145,0.892277971,0.876741693,0.86857345,0.720367384,-1,0.617689654,0.616882899,0.83,0.78555952,0.852565754,0.83,0.812630509,0.616882899,-1
knn8_9t200_noise-0_thresh-8_maine,0.6905806,0.67850365,0.860664523,0.819086516,0.875224955,0.860664523,0.846887316,0.67850365,-1,0.570081604,0.580532839,0.82,0.808346273,0.846520833,0.82,0.789703635,0.580532839,-1
rf8_15t200_noise-0_thresh-8_maine,0.993867003,0.99365942,0.997856377,0.994918125,0.998106931,0.997856377,0.997838674,0.99365942,-1,0.848196543,0.837819186,0.9225,0.892951468,0.936637504,0.9225,0.921286987,0.837819186,-1
