name,train_macro_f1-score,train_macro_recall,train_micro_accuracy,train_macro_precision,train_weighted_precision,train_weighted_recall,train_weighted_f1-score,train_balanced_accuracy,train_macro_ovr_roc_auc_score,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score
nb3_t70,0.7833251150558842,0.8066239316239316,0.8817567567567568,0.958511396011396,0.9318506006006008,0.8817567567567568,0.8442394317394317,0.8066239316239316,-1,0.6462250712250712,0.7083333333333334,0.7371428571428571,0.9037545787545788,0.8929795918367346,0.7371428571428571,0.6694603174603174,0.7083333333333334,-1
svm3_t70,0.996947496947497,0.9967948717948718,0.9966216216216216,0.998397435897436,0.9974662162162162,0.9966216216216216,0.9962998712998714,0.9967948717948718,-1,0.9207264957264956,0.935897435897436,0.9371428571428572,0.9594017094017095,0.9590476190476188,0.9371428571428572,0.9234285714285714,0.935897435897436,-1
dt3_t70,0.9974358974358974,0.9978632478632478,0.9966216216216216,0.9978632478632478,0.9977477477477475,0.9966216216216216,0.9966216216216216,0.9978632478632478,-1,0.5875152625152625,0.6346153846153846,0.6514285714285715,0.7783119658119657,0.7785714285714286,0.6514285714285715,0.6063945578231292,0.6346153846153846,-1
lr3_t70,0.994317648163802,0.9935897435897436,0.9932432432432432,0.997481684981685,0.9945704633204632,0.9932432432432432,0.9924883674883676,0.9935897435897436,-1,0.9258547008547008,0.939102564102564,0.9428571428571428,0.9636752136752136,0.9609523809523808,0.9428571428571428,0.9287619047619048,0.939102564102564,-1
xgb3_t70,0.9001988040449578,0.9134615384615384,0.9527027027027029,0.9759004884004884,0.9670929858429858,0.9527027027027029,0.9345196845196844,0.9134615384615384,-1,0.7181623931623932,0.7724358974358975,0.7942857142857143,0.8963675213675213,0.8895238095238095,0.7942857142857143,0.7365714285714287,0.7724358974358975,-1
knn3_1_t70,0.996947496947497,0.9967948717948718,0.9966216216216216,0.998397435897436,0.9974662162162162,0.9966216216216216,0.9962998712998714,0.9967948717948718,-1,0.9040598290598292,0.9198717948717948,0.92,0.9487179487179488,0.9457142857142856,0.92,0.905142857142857,0.9198717948717948,-1
knn3_3_t70,0.5335646191415423,0.5790598290598291,0.75,0.8546398046398047,0.849967824967825,0.75,0.6902313339813341,0.5790598290598291,-1,0.4933048433048432,0.5737179487179487,0.6171428571428571,0.8172313797313796,0.8084353741496599,0.6171428571428571,0.5282539682539682,0.5737179487179487,-1
knn3_5_t70,0.3967756916286328,0.4572649572649571,0.6655405405405406,0.834731240981241,0.8144308675558676,0.6655405405405406,0.5798930854077913,0.4572649572649571,-1,0.3896316646316647,0.4807692307692308,0.5314285714285715,0.7891178266178267,0.7773605442176872,0.5314285714285715,0.4314195011337868,0.4807692307692308,-1
knn3_7_t70,0.2907440493978955,0.3514957264957264,0.5506756756756757,0.8025472212972212,0.7390047921297921,0.5506756756756757,0.4516254953754954,0.3514957264957264,-1,0.2855718355718356,0.3814102564102564,0.4342857142857143,0.7630494505494505,0.7450748299319727,0.4342857142857143,0.3241814058956916,0.3814102564102564,-1
knn3_9_t70,0.2515139272492213,0.3141025641025641,0.5033783783783784,0.8019758553412399,0.7195087851337851,0.5033783783783784,0.3989999931176402,0.3141025641025641,-1,0.228052503052503,0.3205128205128205,0.3771428571428571,0.748252442002442,0.7286462585034014,0.3771428571428571,0.2677913832199546,0.3205128205128205,-1
rf3_15_t70,0.996947496947497,0.9967948717948718,0.9966216216216216,0.998397435897436,0.9974662162162162,0.9966216216216216,0.9962998712998714,0.9967948717948718,-1,0.7978632478632478,0.8365384615384616,0.8514285714285714,0.922542735042735,0.9223809523809524,0.8514285714285714,0.8125714285714285,0.8365384615384616,-1
rf3_30_t70,0.996947496947497,0.9967948717948718,0.9966216216216216,0.998397435897436,0.9974662162162162,0.9966216216216216,0.9962998712998714,0.9967948717948718,-1,0.8585470085470086,0.8878205128205128,0.8971428571428571,0.9348290598290596,0.938095238095238,0.8971428571428571,0.8697142857142857,0.8878205128205128,-1
rf3_45_t70,0.996947496947497,0.9967948717948718,0.9966216216216216,0.998397435897436,0.9974662162162162,0.9966216216216216,0.9962998712998714,0.9967948717948718,-1,0.8743589743589743,0.8974358974358975,0.9085714285714286,0.939102564102564,0.94,0.9085714285714286,0.8845714285714285,0.8974358974358975,-1
