name,train_macro_f1-score,train_macro_recall,train_micro_accuracy,train_macro_precision,train_weighted_precision,train_weighted_recall,train_weighted_f1-score,train_balanced_accuracy,train_macro_ovr_roc_auc_score,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score
nb3_t70_noise1,0.9896529396529399,0.9897435897435898,0.9897435897435898,0.9912393162393162,0.9912393162393164,0.9897435897435898,0.9896529396529395,0.9897435897435898,-1,0.7646582442500809,0.8219954648526077,0.8181818181818182,0.8951247165532878,0.9015151515151515,0.8181818181818182,0.7827128427128426,0.8182870370370371,-1
svm3_t70_noise1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.7724581724581725,0.838963963963964,0.8363636363636363,0.8868243243243243,0.9136363636363637,0.8363636363636363,0.803867243867244,0.8344907407407408,-1
dt3_t70_noise1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.26136865342163357,0.3609271523178808,0.32727272727272727,0.5543046357615893,0.5739393939393939,0.32727272727272727,0.28363636363636363,0.3298611111111111,-1
lr3_t70_noise1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.7961711711711712,0.856981981981982,0.8424242424242424,0.8930180180180182,0.9141414141414141,0.8424242424242424,0.8151515151515152,0.8530092592592592,-1
xgb3_t70_noise1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.644991789819376,0.7195402298850574,0.7212121212121212,0.8367816091954023,0.8555555555555556,0.7212121212121212,0.6636652236652236,0.7175925925925926,-1
knn3_1_t70_noise1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,0.7146396396396396,0.7860360360360361,0.7757575757575758,0.8558558558558558,0.8707070707070707,0.7757575757575758,0.7373737373737373,0.7800925925925926,-1
knn3_3_t70_noise1,0.8531705118243579,0.8589743589743588,0.8589743589743589,0.8873600936100937,0.8873600936100936,0.8589743589743589,0.8531705118243581,0.8589743589743588,-1,0.6380313199105145,0.7058165548098433,0.696969696969697,0.8238255033557047,0.8409090909090909,0.696969696969697,0.6674747474747474,0.6956018518518519,-1
knn3_5_t70_noise1,0.83857999508452,0.8474358974358973,0.8474358974358974,0.8732371794871796,0.8732371794871795,0.8474358974358974,0.8385799950845202,0.8474358974358973,-1,0.6446666666666666,0.731111111111111,0.7151515151515152,0.8426666666666666,0.8764646464646464,0.7151515151515152,0.6696969696969697,0.7199074074074074,-1
knn3_7_t70_noise1,0.8207105070227243,0.8294871794871793,0.8294871794871795,0.8552782865282865,0.8552782865282866,0.8294871794871795,0.8207105070227242,0.8294871794871793,-1,0.6702460850111857,0.7572706935123042,0.7515151515151515,0.8618568232662192,0.8914141414141413,0.7515151515151515,0.6989898989898989,0.7488425925925926,-1
knn3_9_t70_noise1,0.8040893307296022,0.814102564102564,0.8141025641025641,0.8568195515310901,0.8568195515310899,0.8141025641025641,0.8040893307296022,0.814102564102564,-1,0.6756471716203261,0.7651006711409396,0.7515151515151515,0.8691275167785235,0.9010101010101009,0.7515151515151515,0.7027128427128427,0.7569444444444444,-1
